ReferenceDesignator,ParameterID_R,GlobalRangeMin,GlobalRangeMax,_DataLevel,_Units,_Array ID,_Platform ID,_Instrument
GP05MOAS-GL523-02-DOSTAM000,sci_oxy4_c1amp,,,,1,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-02-DOSTAM000,sci_oxy4_c1rph,,,,1,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-02-DOSTAM000,sci_oxy4_c2amp,,,,1,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-02-DOSTAM000,sci_oxy4_c2rph,,,,1,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-02-DOSTAM000,sci_oxy4_oxygen,0,400,L1,umol L-1,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-02-DOSTAM000,sci_oxy4_saturation,0,110,,percent,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-02-DOSTAM000,sci_oxy4_temp,,,,1,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-02-DOSTAM000,sci_abs_oxygen,0,400,L2,umol kg-1,GP05MOAS,GL523,DOSTAM000
GP05MOAS-GL523-04-CTDGVM000,practical_salinity,0,42,L2,1,GP05MOAS,GL523,CTDGVM000
GP05MOAS-GL523-04-CTDGVM000,sci_water_cond,0,6,L1,S m-1,GP05MOAS,GL523,CTDGVM000
GP05MOAS-GL523-04-CTDGVM000,sci_water_pressure,0,6000,L1,bar,GP05MOAS,GL523,CTDGVM000
GP05MOAS-GL523-04-CTDGVM000,sci_water_temp,-2,40,L1,ºC,GP05MOAS,GL523,CTDGVM000
GP05MOAS-GL523-04-CTDGVM000,sci_seawater_density,1000,1100,L2,kg m-3,GP05MOAS,GL523,CTDGVM000
GP05MOAS-GL523-04-CTDGVM000,sci_water_pressure_dbar,0,6000,L1,dbar,GP05MOAS,GL523,CTDGVM000
GP05MOAS-GL525-01-FLORDM000,sci_flbb_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,GL525,FLORDM000
GP05MOAS-GL525-01-FLORDM000,sci_flbb_chlor_units,0,50,L1,ug L-1,GP05MOAS,GL525,FLORDM000
GP05MOAS-GL525-01-FLORDM000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,GL525,FLORDM000
GP05MOAS-GL525-01-FLORDM000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,GL525,FLORDM000
GP05MOAS-GL525-02-DOSTAM000,sci_oxy4_c1amp,,,,1,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-02-DOSTAM000,sci_oxy4_c1rph,,,,1,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-02-DOSTAM000,sci_oxy4_c2amp,,,,1,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-02-DOSTAM000,sci_oxy4_c2rph,,,,1,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-02-DOSTAM000,sci_oxy4_oxygen,0,400,L1,umol L-1,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-02-DOSTAM000,sci_oxy4_saturation,0,110,,percent,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-02-DOSTAM000,sci_oxy4_temp,,,,1,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-02-DOSTAM000,sci_abs_oxygen,0,400,L2,umol kg-1,GP05MOAS,GL525,DOSTAM000
GP05MOAS-GL525-04-CTDGVM000,practical_salinity,0,42,L2,1,GP05MOAS,GL525,CTDGVM000
GP05MOAS-GL525-04-CTDGVM000,sci_water_cond,0,6,L1,S m-1,GP05MOAS,GL525,CTDGVM000
GP05MOAS-GL525-04-CTDGVM000,sci_water_pressure,0,6000,L1,bar,GP05MOAS,GL525,CTDGVM000
GP05MOAS-GL525-04-CTDGVM000,sci_water_temp,-2,40,L1,ºC,GP05MOAS,GL525,CTDGVM000
GP05MOAS-GL525-04-CTDGVM000,sci_seawater_density,1000,1100,L2,kg m-3,GP05MOAS,GL525,CTDGVM000
GP05MOAS-GL525-04-CTDGVM000,sci_water_pressure_dbar,0,6000,L1,dbar,GP05MOAS,GL525,CTDGVM000
GP05MOAS-GL537-01-FLORDM000,sci_flbb_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,GL537,FLORDM000
GP05MOAS-GL537-01-FLORDM000,sci_flbb_chlor_units,0,50,L1,ug L-1,GP05MOAS,GL537,FLORDM000
GP05MOAS-GL537-01-FLORDM000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,GL537,FLORDM000
GP05MOAS-GL537-01-FLORDM000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,GL537,FLORDM000
GP05MOAS-GL537-02-DOSTAM000,sci_oxy4_c1amp,,,,1,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-02-DOSTAM000,sci_oxy4_c1rph,,,,1,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-02-DOSTAM000,sci_oxy4_c2amp,,,,1,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-02-DOSTAM000,sci_oxy4_c2rph,,,,1,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-02-DOSTAM000,sci_oxy4_oxygen,0,400,L1,umol L-1,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-02-DOSTAM000,sci_oxy4_saturation,0,110,,percent,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-02-DOSTAM000,sci_oxy4_temp,,,,1,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-02-DOSTAM000,sci_abs_oxygen,0,400,L2,umol kg-1,GP05MOAS,GL537,DOSTAM000
GP05MOAS-GL537-04-CTDGVM000,practical_salinity,0,42,L2,1,GP05MOAS,GL537,CTDGVM000
GP05MOAS-GL537-04-CTDGVM000,sci_water_cond,0,6,L1,S m-1,GP05MOAS,GL537,CTDGVM000
GP05MOAS-GL537-04-CTDGVM000,sci_water_pressure,0,6000,L1,bar,GP05MOAS,GL537,CTDGVM000
GP05MOAS-GL537-04-CTDGVM000,sci_water_temp,-2,40,L1,ºC,GP05MOAS,GL537,CTDGVM000
GP05MOAS-GL537-04-CTDGVM000,sci_seawater_density,1000,1100,L2,kg m-3,GP05MOAS,GL537,CTDGVM000
GP05MOAS-GL537-04-CTDGVM000,sci_water_pressure_dbar,0,6000,L1,dbar,GP05MOAS,GL537,CTDGVM000
GP05MOAS-PG514-01-CTDGVM000,practical_salinity,0,42,L2,1,GP05MOAS,PG514,CTDGVM000
GP05MOAS-PG514-01-CTDGVM000,sci_water_cond,0,6,L1,S m-1,GP05MOAS,PG514,CTDGVM000
GP05MOAS-PG514-01-CTDGVM000,sci_water_pressure,0,6000,L1,bar,GP05MOAS,PG514,CTDGVM000
GP05MOAS-PG514-01-CTDGVM000,sci_water_temp,-2,40,L1,ºC,GP05MOAS,PG514,CTDGVM000
GP05MOAS-PG514-01-CTDGVM000,sci_seawater_density,1000,1100,L2,kg m-3,GP05MOAS,PG514,CTDGVM000
GP05MOAS-PG514-01-CTDGVM000,sci_water_pressure_dbar,0,6000,L1,dbar,GP05MOAS,PG514,CTDGVM000
GP05MOAS-PG514-02-DOSTAM000,sci_oxy4_c1amp,,,,1,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-02-DOSTAM000,sci_oxy4_c1rph,,,,1,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-02-DOSTAM000,sci_oxy4_c2amp,,,,1,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-02-DOSTAM000,sci_oxy4_c2rph,,,,1,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-02-DOSTAM000,sci_oxy4_oxygen,0,400,L1,umol L-1,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-02-DOSTAM000,sci_oxy4_saturation,0,110,,percent,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-02-DOSTAM000,sci_oxy4_temp,,,,1,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-02-DOSTAM000,sci_abs_oxygen,0,400,L2,umol kg-1,GP05MOAS,PG514,DOSTAM000
GP05MOAS-PG514-03-FLORTM000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG514,FLORTM000
GP05MOAS-PG514-03-FLORTM000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG514,FLORTM000
GP05MOAS-PG514-03-FLORTM000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG514,FLORTM000
GP05MOAS-PG514-03-FLORTM000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG514,FLORTM000
GP05MOAS-PG514-03-FLORTM000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG514,FLORTM000
GP05MOAS-PG514-03-NUTNRM000,salinity_corrected_nitrate,0,40,L2,µmol L-1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,nutnr_nitrogen_in_nitrate,0,2.5,,mg/l,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,nutnr_absorbance_at_254_nm,,,,1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,nutnr_absorbance_at_350_nm,,,,1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,ctd_psu,0,42,,1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,ctd_temp,-2,40,,ºC,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,ctd_dbar,0,6000,,dbar,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,nitrate_concentration,0,40,L1,uMol L-1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,humidity,,,,%,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,sci_suna_nitrate_um,0,40,L1,umol/L,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-03-NUTNRM000,sci_suna_nitrate_mg,0,2.5,,mg/L,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-04-FLORTO000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG514,FLORTO000
GP05MOAS-PG514-04-FLORTO000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG514,FLORTO000
GP05MOAS-PG514-04-FLORTO000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG514,FLORTO000
GP05MOAS-PG514-04-FLORTO000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG514,FLORTO000
GP05MOAS-PG514-04-FLORTO000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG514,FLORTO000
GP05MOAS-PG514-05-NUTNRM000,salinity_corrected_nitrate,0,40,L2,µmol L-1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,nutnr_nitrogen_in_nitrate,0,2.5,,mg/l,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,nutnr_absorbance_at_254_nm,,,,1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,nutnr_absorbance_at_350_nm,,,,1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,ctd_psu,0,42,,1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,ctd_temp,-2,40,,ºC,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,ctd_dbar,0,6000,,dbar,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,nitrate_concentration,0,40,L1,uMol L-1,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,humidity,,,,%,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,sci_suna_nitrate_um,0,40,L1,umol/L,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-05-NUTNRM000,sci_suna_nitrate_mg,0,2.5,,mg/L,GP05MOAS,PG514,NUTNRM000
GP05MOAS-PG514-06-PARADM000,sci_bsipar_par,0,2500,L0,umol photons m-2 s-1,GP05MOAS,PG514,PARADM000
GP05MOAS-PG514-06-PARADM000,sci_bsipar_temp,-2,40,,ºC,GP05MOAS,PG514,PARADM000
GP05MOAS-PG514-06-PARADM000,parad_m_par,0,2500,L1,umol photons m-2 s-1,GP05MOAS,PG514,PARADM000
GP05MOAS-PG515-01-CTDGVM000,practical_salinity,0,42,L2,1,GP05MOAS,PG515,CTDGVM000
GP05MOAS-PG515-01-CTDGVM000,sci_water_cond,0,6,L1,S m-1,GP05MOAS,PG515,CTDGVM000
GP05MOAS-PG515-01-CTDGVM000,sci_water_pressure,0,6000,L1,bar,GP05MOAS,PG515,CTDGVM000
GP05MOAS-PG515-01-CTDGVM000,sci_water_temp,-2,40,L1,ºC,GP05MOAS,PG515,CTDGVM000
GP05MOAS-PG515-01-CTDGVM000,sci_seawater_density,1000,1100,L2,kg m-3,GP05MOAS,PG515,CTDGVM000
GP05MOAS-PG515-01-CTDGVM000,sci_water_pressure_dbar,0,6000,L1,dbar,GP05MOAS,PG515,CTDGVM000
GP05MOAS-PG515-02-DOSTAM000,sci_oxy4_c1amp,,,,1,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-DOSTAM000,sci_oxy4_c1rph,,,,1,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-DOSTAM000,sci_oxy4_c2amp,,,,1,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-DOSTAM000,sci_oxy4_c2rph,,,,1,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-DOSTAM000,sci_oxy4_oxygen,0,400,L1,umol L-1,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-DOSTAM000,sci_oxy4_saturation,0,110,,percent,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-DOSTAM000,sci_oxy4_temp,,,,1,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-DOSTAM000,sci_abs_oxygen,0,400,L2,umol kg-1,GP05MOAS,PG515,DOSTAM000
GP05MOAS-PG515-02-FLORTM000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-02-FLORTM000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-02-FLORTM000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-02-FLORTM000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-02-FLORTM000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-03-FLORTM000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-03-FLORTM000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-03-FLORTM000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-03-FLORTM000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-03-FLORTM000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG515,FLORTM000
GP05MOAS-PG515-03-FLORTO000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-03-FLORTO000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-03-FLORTO000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-03-FLORTO000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-03-FLORTO000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-04-FLORTO000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-04-FLORTO000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-04-FLORTO000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-04-FLORTO000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-04-FLORTO000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG515,FLORTO000
GP05MOAS-PG515-04-PARADM000,sci_bsipar_par,0,2500,L0,umol photons m-2 s-1,GP05MOAS,PG515,PARADM000
GP05MOAS-PG515-04-PARADM000,sci_bsipar_temp,-2,40,,ºC,GP05MOAS,PG515,PARADM000
GP05MOAS-PG515-04-PARADM000,parad_m_par,0,2500,L1,umol photons m-2 s-1,GP05MOAS,PG515,PARADM000
GP05MOAS-PG515-05-NUTNRM000,salinity_corrected_nitrate,0,40,L2,µmol L-1,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,nutnr_nitrogen_in_nitrate,0,2.5,,mg/l,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,nutnr_absorbance_at_254_nm,,,,1,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,nutnr_absorbance_at_350_nm,,,,1,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,ctd_psu,0,42,,1,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,ctd_temp,-2,40,,ºC,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,ctd_dbar,0,6000,,dbar,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,nitrate_concentration,0,40,L1,uMol L-1,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,humidity,,,,%,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,sci_suna_nitrate_um,0,40,L1,umol/L,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-05-NUTNRM000,sci_suna_nitrate_mg,0,2.5,,mg/L,GP05MOAS,PG515,NUTNRM000
GP05MOAS-PG515-06-PARADM000,sci_bsipar_par,0,2500,L0,umol photons m-2 s-1,GP05MOAS,PG515,PARADM000
GP05MOAS-PG515-06-PARADM000,sci_bsipar_temp,-2,40,,ºC,GP05MOAS,PG515,PARADM000
GP05MOAS-PG515-06-PARADM000,parad_m_par,0,2500,L1,umol photons m-2 s-1,GP05MOAS,PG515,PARADM000
GP05MOAS-PG575-01-CTDGVM000,practical_salinity,0,42,L2,1,GP05MOAS,PG575,CTDGVM000
GP05MOAS-PG575-01-CTDGVM000,sci_water_cond,0,6,L1,S m-1,GP05MOAS,PG575,CTDGVM000
GP05MOAS-PG575-01-CTDGVM000,sci_water_pressure,0,6000,L1,bar,GP05MOAS,PG575,CTDGVM000
GP05MOAS-PG575-01-CTDGVM000,sci_water_temp,-2,40,L1,ºC,GP05MOAS,PG575,CTDGVM000
GP05MOAS-PG575-01-CTDGVM000,sci_seawater_density,1000,1100,L2,kg m-3,GP05MOAS,PG575,CTDGVM000
GP05MOAS-PG575-01-CTDGVM000,sci_water_pressure_dbar,0,6000,L1,dbar,GP05MOAS,PG575,CTDGVM000
GP05MOAS-PG575-02-DOSTAM000,sci_oxy4_c1amp,,,,1,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-02-DOSTAM000,sci_oxy4_c1rph,,,,1,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-02-DOSTAM000,sci_oxy4_c2amp,,,,1,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-02-DOSTAM000,sci_oxy4_c2rph,,,,1,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-02-DOSTAM000,sci_oxy4_oxygen,0,400,L1,umol L-1,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-02-DOSTAM000,sci_oxy4_saturation,0,110,,percent,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-02-DOSTAM000,sci_oxy4_temp,,,,1,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-02-DOSTAM000,sci_abs_oxygen,0,400,L2,umol kg-1,GP05MOAS,PG575,DOSTAM000
GP05MOAS-PG575-03-FLORTM000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG575,FLORTM000
GP05MOAS-PG575-03-FLORTM000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG575,FLORTM000
GP05MOAS-PG575-03-FLORTM000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG575,FLORTM000
GP05MOAS-PG575-03-FLORTM000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG575,FLORTM000
GP05MOAS-PG575-03-FLORTM000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG575,FLORTM000
GP05MOAS-PG575-04-FLORTO000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG575,FLORTO000
GP05MOAS-PG575-04-FLORTO000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG575,FLORTO000
GP05MOAS-PG575-04-FLORTO000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG575,FLORTO000
GP05MOAS-PG575-04-FLORTO000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG575,FLORTO000
GP05MOAS-PG575-04-FLORTO000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG575,FLORTO000
GP05MOAS-PG575-05-NUTNRM000,salinity_corrected_nitrate,0,40,L2,µmol L-1,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,nutnr_nitrogen_in_nitrate,0,2.5,,mg/l,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,nutnr_absorbance_at_254_nm,,,,1,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,nutnr_absorbance_at_350_nm,,,,1,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,ctd_psu,0,42,,1,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,ctd_temp,-2,40,,ºC,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,ctd_dbar,0,6000,,dbar,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,nitrate_concentration,0,40,L1,uMol L-1,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,humidity,,,,%,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,sci_suna_nitrate_um,0,40,L1,umol/L,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-05-NUTNRM000,sci_suna_nitrate_mg,0,2.5,,mg/L,GP05MOAS,PG575,NUTNRM000
GP05MOAS-PG575-06-PARADM000,sci_bsipar_par,0,2500,L0,umol photons m-2 s-1,GP05MOAS,PG575,PARADM000
GP05MOAS-PG575-06-PARADM000,sci_bsipar_temp,-2,40,,ºC,GP05MOAS,PG575,PARADM000
GP05MOAS-PG575-06-PARADM000,parad_m_par,0,2500,L1,umol photons m-2 s-1,GP05MOAS,PG575,PARADM000
GP05MOAS-PG576-01-CTDGVM000,practical_salinity,0,42,L2,1,GP05MOAS,PG576,CTDGVM000
GP05MOAS-PG576-01-CTDGVM000,sci_water_cond,0,6,L1,S m-1,GP05MOAS,PG576,CTDGVM000
GP05MOAS-PG576-01-CTDGVM000,sci_water_pressure,0,6000,L1,bar,GP05MOAS,PG576,CTDGVM000
GP05MOAS-PG576-01-CTDGVM000,sci_water_temp,-2,40,L1,ºC,GP05MOAS,PG576,CTDGVM000
GP05MOAS-PG576-01-CTDGVM000,sci_seawater_density,1000,1100,L2,kg m-3,GP05MOAS,PG576,CTDGVM000
GP05MOAS-PG576-01-CTDGVM000,sci_water_pressure_dbar,0,6000,L1,dbar,GP05MOAS,PG576,CTDGVM000
GP05MOAS-PG576-02-DOSTAM000,sci_oxy4_c1amp,,,,1,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-02-DOSTAM000,sci_oxy4_c1rph,,,,1,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-02-DOSTAM000,sci_oxy4_c2amp,,,,1,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-02-DOSTAM000,sci_oxy4_c2rph,,,,1,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-02-DOSTAM000,sci_oxy4_oxygen,0,400,L1,umol L-1,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-02-DOSTAM000,sci_oxy4_saturation,0,110,,percent,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-02-DOSTAM000,sci_oxy4_temp,,,,1,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-02-DOSTAM000,sci_abs_oxygen,0,400,L2,umol kg-1,GP05MOAS,PG576,DOSTAM000
GP05MOAS-PG576-03-FLORTM000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG576,FLORTM000
GP05MOAS-PG576-03-FLORTM000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG576,FLORTM000
GP05MOAS-PG576-03-FLORTM000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG576,FLORTM000
GP05MOAS-PG576-03-FLORTM000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG576,FLORTM000
GP05MOAS-PG576-03-FLORTM000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG576,FLORTM000
GP05MOAS-PG576-04-FLORTO000,sci_flbbcd_bb_units,0,0.0079,L1,m-1 sr-1,GP05MOAS,PG576,FLORTO000
GP05MOAS-PG576-04-FLORTO000,sci_flbbcd_cdom_units,0,375,L1,ppb,GP05MOAS,PG576,FLORTO000
GP05MOAS-PG576-04-FLORTO000,sci_flbbcd_chlor_units,0,50,L1,ug L-1,GP05MOAS,PG576,FLORTO000
GP05MOAS-PG576-04-FLORTO000,seawater_scattering_coefficient,,,L2,m-1,GP05MOAS,PG576,FLORTO000
GP05MOAS-PG576-04-FLORTO000,optical_backscatter,0.0003,1,L2,m-1,GP05MOAS,PG576,FLORTO000
GP05MOAS-PG576-05-NUTNRM000,salinity_corrected_nitrate,0,40,L2,µmol L-1,GP05MOAS,PG576,NUTNRM000
GP05MOAS-PG576-05-NUTNRM000,nutnr_nitrogen_in_nitrate,0,2.5,,mg/l,GP05MOAS,PG576,NUTNRM000
GP05MOAS-PG576-05-NUTNRM000,nutnr_absorbance_at_254_nm,,,,1,GP05MOAS,PG576,NUTNRM000
GP05MOAS-PG576-05-NUTNRM000,nutnr_absorbance_at_350_nm,,,,1,GP05MOAS,PG576,NUTNRM000
GP05MOAS-PG576-05-NUTNRM000,ctd_psu,0,42,,1,GP05MOAS,PG576,NUTNRM000
GP05MOAS-PG576-05-NUTNRM000,ctd_temp,-2,40,,ºC,GP05MOAS,PG576,NUTNRM000
GP05MOAS-PG576-05-NUTNRM000,ctd_dbar,0,6000,,dbar,GP05MOAS,PG576,NUTNRM000
